Cycle,MSE,Avg,Min,Max,Discrepancy
1106000,0.040000,50.00,49.00,51.00,1.00
1108000,0.040000,50.00,49.00,51.00,1.00
1110000,0.040000,50.00,49.00,51.00,1.00
1112000,0.040000,50.00,49.00,51.00,1.00
1114000,0.040000,50.00,49.00,51.00,1.00
1116000,0.040000,50.00,49.00,51.00,1.00
1118000,0.040000,50.00,49.00,51.00,1.00
1120000,0.040000,50.00,49.00,51.00,1.00
1122000,0.040000,50.00,49.00,51.00,1.00
1124000,0.040000,50.00,49.00,51.00,1.00
1126000,0.040000,50.00,49.00,51.00,1.00
1128000,0.040000,50.00,49.00,51.00,1.00
1130000,0.040000,50.00,49.00,51.00,1.00
1132000,0.040000,50.00,49.00,51.00,1.00
1134000,0.040000,50.00,49.00,51.00,1.00
1136000,0.040000,50.00,49.00,51.00,1.00
1138000,0.040000,50.00,49.00,51.00,1.00
1140000,0.040000,50.00,49.00,51.00,1.00
1142000,0.040000,50.00,49.00,51.00,1.00
